filename,label
happy/smiling-woman-applying-face-cream-sitting-on-bed.jpg,3
happy/smiling-people-20824764.jpg,3
happy/l-teenager-holding-dialog-frame-person-with-communication-cloud_482257-50637.jpg,3
happy/maintaining-a-positive-outlook-on-life.jpg,3
happy/portrait-of-men-smiling-at-the-beach.jpg,3
happy/portrait-of-a-beautiful-hispanic-woman.jpg,3
happy/public-transport-and-text-messaging.jpg,3
happy/she-has-every-reason-to-smile.jpg,3
happy/smiles_43.jpg,3
happy/smiling-people-broadsheet-group-big-poster-over-white-background-93837301.jpg,3
happy/portrait-of-young-woman-with-a-skin-colored-bra.jpg,3
happy/portrait-of-smiling-senior-woman-with-eyeglasses.jpg,3
happy/smiling-people-31.jpg,3
happy/smiling-man-outdoors-in-the-city.jpg,3
happy/pretty-asian-woman-standing-outdoors.jpg,3
happy/pensive-woman-looks-at-side-wondering-in-a-park.jpg,3
happy/spt1802.jpg,3
happy/portrait-of-a-teen-girl.jpg,3
happy/natural-hispanic-beauty.jpg,3
happy/young-at-heart.jpg,3
happy/studio-portrait-of-a-smiling-young-latin-woman.jpg,3
happy/OIP.x9axJeJKJCgLgeLJS5iPtAFXC1.jpg,3
happy/mature-woman-standing-outside-in-a-park-and-smiling.jpg,3
happy/young-woman-in-bathrobe-looking-in-the-mirror-holding-bottle-with-moisturizer-cream-and.jpg,3
happy/young-woman-wearing-spectacles.jpg,3
happy/man-happy-facial-expression-12064212.jpg,3
happy/OIF.uBr4h1p0QOlFZC883PjyCg.jpg,3
happy/SmileYourselfHappier.jpg,3
happy/young-mexican-woman-portrait.jpg,3
happy/young-woman-applying-sunscreen-at-the-beach.jpg,3
happy/smiling-mature-woman-at-beach.jpg,3
happy/man-face-and-smile-breathing-fresh-air-for-spiritual-wellness-health-or-satisfaction-in-the.jpg,3
happy/smiles_09.jpg,3
happy/OIP.q-X-QBIv3_qZT9YVg2vgLwHaDs.jpg,3
happy/smiling-people-42.jpg,3
happy/portrait-of-a-thoughtful-young-businesswoman.jpg,3
happy/smiles_21.jpg,3
happy/woman-wearing-black-hat-at-beach.jpg,3
happy/smiling-woman-in-the-city.jpg,3
happy/portrait-of-beautiful-young-woman.jpg,3
happy/smiling-womans-portrait.jpg,3
happy/portrait-of-a-young-japanese-man-with-big-smile.jpg,3
happy/portrait-man-smiling-looking-at-camera.jpg,3
happy/smiling-faces.jpg,3
happy/photo-of-cute-charming-woman-wear-casual-t-shirt-recording-self-video-waving-arm-palm.jpg,3
happy/smiles_10.jpg,3
happy/natural-young-woman-with-perfect-smile-and-clean-healthy-skin.jpg,3
happy/smiling-stylish-woman-eating-an-apple.jpg,3
happy/smiling-young-man-having-online-conference-from-home.jpg,3
happy/portrait-of-smiling-african-american-woman.jpg,3
happy/photo-of-cheerful-pleasant-woman-with-wavy-hairstyle-dressed-white-blouse-look-at-offer-empty.jpg,3
happy/young-man-in-his-20s-with-great-smile.jpg,3
happy/portrait-of-a-beautiful-hispanic-woman2.jpg,3
happy/portrait-young-man-with-happy-facial-expression_155003-2591.jpg,3
happy/smiling-woman-wearing-eyeglasses-outdoor.jpg,3
happy/point-happy-and-portrait-of-asian-man-on-blue-background-for-news-information-and.jpg,3
happy/smiling-confident-young-woman-having-online-conference-from-home-office.jpg,3
happy/woman-using-moisturising-cream.jpg,3
happy/man-299488_960_720.jpg,3
happy/senior-care-hug-and-portrait-of-nurse-with-patient-for-medical-help-healthcare-or.jpg,3
happy/portrait-of-a-happy-real-japanese-man-with-grey-hair.jpg,3
happy/smiles_32.jpg,3
happy/y-face-human-expressions-emotions-model-beautiful-smile-funny-hair-154438714.jpg,3
happy/smiling-young-african-american-woman-looking-at-camera-webcam.jpg,3
happy/young-businesswoman-with-eyeglasses-in-office.jpg,3
happy/portrait-of-a-beautiful-young-indian-woman.jpg,3
happy/portrait-of-senior-woman-outdoors.jpg,3
happy/onfidence-staring-direct-to-camera-white-isolated-studio-background-90020470.jpg,3
happy/man-happy-facial-expression-12064226.jpg,3
happy/she-enjoys-grandpas-jokes.jpg,3
happy/portrait-of-young-woman-with-curly-hair-in-the-city.jpg,3
happy/portrait-of-smiling-black-woman-on-yellow-background.jpg,3
happy/woman-applying-make-up-with-brush-and-recording-vlog.jpg,3
happy/y-young-man-something-isolated-white-background-positive-human-face-51973263.jpg,3
happy/portrait-of-young-woman-on-street.jpg,3
happy/mature-beautiful-curly-hair-woman-looking-at-camera.jpg,3
happy/middle-aged-man-reviewing-wrinkles-in-hand-mirror.jpg,3
happy/portrait-of-a-smiling-senior-woman.jpg,3
happy/toddler-enjoying-ice-cream.jpg,3
happy/smiles_26.jpg,3
happy/muslim-young-woman-wearing-hijab.jpg,3
happy/Smiling-people-Stock-Photo-04.jpg,3
happy/portrait-of-confident-mature-man-smiling.jpg,3
happy/urban-mature-blond-woman.jpg,3
happy/smiles_35.jpg,3
happy/the-grey-years-are-the-good-years.jpg,3
happy/young-man-talking-on-a-video-call-and-looking-at-the-camera.jpg,3
happy/portrait-of-a-young-caucassian-man-closing-eyes-and-smiling.jpg,3
happy/portrait-of-a-mid-adult-man-outdoors.jpg,3
happy/senior-woman-laughing.jpg,3
happy/portrait-of-a-beautiful-young-laughing-woman.jpg,3
happy/smiling-woman-wearing-spectacles.jpg,3
happy/summer-portrait-of-excited-afro-american-young-woman.jpg,3
happy/successful-mature-man-smiling-looking-away.jpg,3
happy/young-woman-portrait.jpg,3
happy/ving-girl-new-york-break-explore-journey-with-happiness-mockup_590464-132852.jpg,3
happy/smiling-senior-woman.jpg,3
happy/portrait-of-a-smiling-man.jpg,3
happy/portrait-of-a-beautiful-woman-standing-in-the-woods-enjoying-the-sunlight.jpg,3
happy/portrait-of-young-brunette-girl-in-denim-shirt.jpg,3
happy/natural-afro-hair-wide-toothy-smile-and-expression-of-pleasure-on-the-face-of-young-brown.jpg,3
happy/portrait-of-a-smiling-girl-with-short-hair.jpg,3
happy/smiling-people-29.jpg,3
happy/young-woman-beauty-portrait.jpg,3
happy/studio-shot-of-young-woman.jpg,3
happy/taking-in-the-beautiful-day.jpg,3
happy/smiles_22.jpg,3
happy/people-smiling.jpg,3
happy/smiling-mature-woman.jpg,3
happy/young-japanese-woman-looking-confident.jpg,3
happy/low-angle-shot-of-excited-work-employees-standing-in-circle.jpg,3
happy/portrait-of-a-handsome-mexican-man.jpg,3
happy/smiling-friendly-portrait-of-young-african-girl-with-glasses.jpg,3
happy/smiles_24.jpg,3
happy/smiling-group-of-ethnically-diverse-businessmen-and-businesswomen.jpg,3
happy/s-near-building-looking-happy-while-watching-something-smartphone_447912-217.jpg,3
happy/pretty-happy-woman-enjoying-summer-outdoors.jpg,3
happy/smile-natural-hair-and-skincare-with-black-woman-or-cosmetic-on-white-background-for-wellness.jpg,3
happy/portrait-of-the-thoughtful-senior-farmer-looks-at-camera-senior-farmer-smiling-slow-motion.jpg,3
happy/vJRlE4-happy-business-men.png,3
happy/portrait-of-handsome-smiling-young-man-with-crossed-arms.jpg,3
happy/young-girl-smile-watching-using-phone-laptop-headphones_741371-21.jpg,3
happy/young-beautiful-sexy-smiling-stylish-woman-isolated-white-pink-knitted-jacket_158538-1827.jpg,3
happy/smiles_08.jpg,3
happy/young-woman-with-dark-hair-winks-and-wide-open-her-mouth-shooting-selfie-on-the-front-camera.jpg,3
happy/n-say-that-she-says-with-a-smile-from-her-perch-at-the-back-of-the-sailboat-.jpg,3
happy/success-gave-me-this-smile.jpg,3
happy/portrait-of-casual-smiling-man.jpg,3
happy/senior-man-smiling-at-home.jpg,3
happy/multi-ethnic-guys-and-girls-taking-selfie-outdoors-with-backlight-happy-life-style-friendship.jpg,3
happy/portrait-smiling-different-business-people-generative-ai_220873-25598.jpg,3
happy/smiling-young-woman-feeling-happy.jpg,3
happy/real-man.jpg,3
