filename,label
disgust/man-with-disgusted-expression-repulsing-something-disgust-concept-1188153424.jpg,1
disgust/sian-woman-declining-proposal-shaking-hands-and-step-back-looking-2215619187.jpg,1
disgust/cmg6660a74q0fes9na.jpg,1
disgust/images (3).jfif,1
disgust/gross-ew-portrait-emotional-displeased-young-chubby-european-woman-grimacing-sticking-out-tongue-holding-hand-her-chest-feeling-sick-because-disgusting-smell-bad-odor-disgust_344912-2850.webp,1
disgust/african-american-woman-wearing-casual-clothes-disgusted-expression-displeased-and-fearful-doing-disgust-face-because-aversion-reaction-annoying-conc-2EMG28M.jpg,1
disgust/photo-depressed-girl-show-two-thumbs-down-upset-face-dislike-negative-no-isolated-yellow-background_525549-3895.webp,1
disgust/ed-out-little-kid-girl-with-glasses-wearing-plaid-shirt-over-blue-2144288679.jpg,1
disgust/girl-cringes-from-disgusting-scene-disappointed-bothered-attractive-blond-woman-orange-tshirt-frowning-squinting-freakedout-frustrated-pointing-upper-left-corner-white-background_176420-51856.jpg,1
disgust/-casual-t-shirt-standing-over-isolated-white-background-disgusted-1475836610.jpg,1
disgust/cxzwt9dzixcu1wuu0a.jpg,1
disgust/confused-shocked-gasping-middleaged-redhead-woman-cringe-frustrated-puzzled-open-mouth-speechless-freak-out-strange-shocking-scene-stand-green-wall-perplexed-disappointed_1258-46279.webp,1
disgust/young-female-looking-camera-while-frowning-face-casual-shirt-pants-looking-displeased-front-view_176474-42758.webp,1
disgust/young-caucasian-woman-blue-backdrop-rejecting-someone-showing-gesture-disgust_1187-401885.jpg,1
disgust/depositphotos_255961840-stock-photo-beautiful-young-african-american-woman.jpg,1
disgust/shutterstock_593351747.jpg,1
disgust/close-up-sad-brunette-girl-sulking-looking-upset_1258-30429.webp,1
disgust/young-caucasian-man-isolated-blue-background-pointing-upside-with-opened-mouth_1187-229673.jpg,1
disgust/csnkvsyn0xwl7kjgw4.jpg,1
disgust/58843103-disgusted-girl-s-portrait.jpg,1
disgust/pic11.jpg,1
disgust/ed-t-shirt-denim-shirt-and-glasses-over-isolated-white-background-1519601690.jpg,1
disgust/ckbee3cuuu4tal7zrv.jpg,1
disgust/360_F_321726194_pHtxATrvAwNke9rwEEmUDVNXBIRJGefv.jpg,1
disgust/young-hispanic-girl-wearing-casual-clothes-glasses-disgusted-expression-displeased-fearful-doing-disgust-face-because-aversion-reaction_839833-10427.webp,1
disgust/scared-beautiful-caucasian-young-female-biting-her-lower-lip-having-nervous-expression-wide-opened-eyes-worrying_273609-7348.jpg,1
disgust/360_F_116931569_TYf7rM2NTts3JUW4h1J4tD8ovKZypWJ9.jpg,1
disgust/air-standing-over-pink-background-disgusted-expression-displeased-2324954861.jpg,1
disgust/istockphoto-1198450548-640x640.jpg,1
disgust/-over-pink-background-disgusted-expression-displeased-and-fearful-2349106257.jpg,1
disgust/cc991c42524f271a1f1691e1b928b37f.jpg,1
disgust/pic12.jpg,1
disgust/pic20.jpg,1
disgust/gettyimages-520925691.webp,1
disgust/pic16.jpg,1
disgust/360_F_299279399_QoGxfdRXrYPkAquWjKZE5pxUB4vHqbL6.jpg,1
disgust/csskeiw7j9mfawjy4r.jpg,1
disgust/girl-sharing-her-negative-opinion-portrait-of-displeased-and-disgusted-attractive-european-woman-pointing-right-with-thumb-frowning-and-wrinkling-nose-being-unimpressed-and-expressing-dislike-PWYKJH.jpg,1
disgust/pic22.jpg,1
disgust/stock-photo-disgusted-guy-175338359.jpg,1
disgust/-asian-man-portrait-with-no-retouched-skin-in-the-pink-background-2041396331.jpg,1
disgust/stock-photo-young-man-with-disgust-259370159.jpg,1
disgust/puzzled-african-american-woman-has-displeased-expression-frowns-face-looks-with-disgust-something-unpleasant-dressed-casual-wear-isolated-brown-wall-emotions-reaction_273609-37899.webp,1
disgust/cwcseh83clagkl1kdk.jpg,1
disgust/l-frowns-face-has-disgusting-expression-shows-tongue-expresses-non-757886677.jpg,1
disgust/ctvx2pmqvdocr6c228.jpg,1
disgust/co6v57uuf5wq6n84z6.jpg,1
disgust/something-disgusting-step-back-from-awful-thing-and-block-it-with-2278792301.jpg,1
disgust/ard-wearing-red-t-shirt-over-blue-background-disgusted-expression-2228266031.jpg,1
disgust/cmc8pxpzvo6pkd1ptv.jpg,1
disgust/gettyimages-185126023-612x612.jpg,1
disgust/rejecting-someone-showing-gesture-disgust_1187-382403.webp,1
disgust/ring-casual-pink-t-shirt-standing-over-white-background-disgusted-1790705198.jpg,1
disgust/african-american-woman-braids-standing-260nw-2320823489.webp,1
disgust/70477370-dissatisfied-girl-negatively-and-disgusted-looks-forward-the-negative-attitude-to-something (1).jpg,1
disgust/wearing-pink-floral-dress-standing-over-isolated-white-background-1518103958.jpg,1
disgust/pic3.jpg,1
disgust/czpgnm401fwlfr1kpi.jpg,1
disgust/closeup-skeptical-displeased-attractive-girl-shaking-head-rejection-frowning-disappointed_1258-118744.webp,1
disgust/stock-photo-disgusted-man-221573722.jpg,1
disgust/cp73gpw6t7x4u6l454.jpg,1
disgust/disgusted-guy-600w-175338359.jpg,1
disgust/r-isolated-background-disgusted-expression-displeased-and-fearful-2236998807.jpg,1
disgust/co2om7ekfgihqy9clg.jpg,1
disgust/over-blue-isolated-background-disgusted-expression-displeased-and-2169918131.jpg,1
disgust/-over-pink-background-disgusted-expression-displeased-and-fearful-2267845857.jpg,1
disgust/feeling-disgusted-nauseous-backing-away-from-something-nasty-smelly-stinky-saying-yuck_1194-432883.webp,1
disgust/cqs87glt2r7jd54u6z.jpg,1
disgust/nding-over-yellow-background-wearing-glasses-disgusted-expression-2288644083.jpg,1
disgust/stomach-disgust-neuroscines.webp,1
disgust/young-reluctant-woman-steps-back-raises-hands-refuse-rejects-something-disgusting-reaction_1258-190114.webp,1
disgust/woman-blue-blazer-blue-background-rejecting-someone-showing-gesture-disgust_1187-399722.webp,1
disgust/cphybgtsuhmyl4x06o.jpg,1
disgust/cz6xpybqfvn7pmad1a.jpg,1
disgust/cl5sn4ab7c511e353h.jpg,1
disgust/360_F_129384401_2jDyFu0FvIAGHE2SuUk0s9c8xkt2xhVq.jpg,1
disgust/girl-cringe-as-seeing-something-embarrassing-bothering-woman-make-uncomfortable-smile-squinting-feeling-worried-displeased-see-bothering-bad-situation-standing-white-background_176420-36911.webp,1
disgust/ding-over-isolated-background-disgusted-expression-displeased-and-2186273619.jpg,1
disgust/d1dzidvm2bpw2cdzu9.jpg,1
disgust/stock-photo-portrait-of-disgusted-man-157245074.jpg,1
disgust/th-disgusted-expression-repulsing-something-disgust-concept-young-1033901719.jpg,1
disgust/depositphotos_655236698-stock-photo-beautiful-woman-standing-pink-background.jpg,1
disgust/360_F_164398147_BU6nBVrw5Y6c0EysOorGufNK3mNE42I5.jpg,1
disgust/360_F_447078028_AXkehbTUmIwzbL5Puv2EwzSsmCcPGTsi.jpg,1
disgust/cs0k3kddyhc30z32ed.jpg,1
disgust/stock-photo-man-disgusted-527448697.jpg,1
disgust/n-pose-face-body-expression-mode-emotion-on-white-background-pain-2072713187.jpg,1
disgust/360_F_561610172_PhCRKic8HWqYS9KGE4vNSL1WM2JZFrVd.jpg,1
disgust/cwpvmtkuw83q2or3za.jpg,1
disgust/stock-photo-portrait-of-blonde-woman-looking-disgusted-333214997.jpg,1
disgust/ng-casual-clothes-and-glasses-disgusted-expression-displeased-and-1820397947.jpg,1
disgust/stock-photo-disgusted-man-115103842.jpg,1
disgust/wearing-casual-jacket-disgusted-expression-displeased-and-fearful-1954991749.jpg,1
disgust/cssr67is17ufzxu6zo.jpg,1
disgust/cqt0jl1w9zrlxp5vbz.jpg,1
disgust/funny-digusted-young-man-round-glasses-red-t-shirt_176420-24324.jpg,1
disgust/cpqodyl5o2bxprdury.jpg,1
disgust/young-hispanic-woman-red-hair-260nw-2324954861.webp,1
disgust/stock-photo-disgusted-woman-116560987.jpg,1
disgust/crwx15ozcukwg4mcwr.jpg,1
disgust/cpc2qvf0uopffkr8jq.jpg,1
disgust/depositphotos_599731792-stock-photo-young-beautiful-woman-standing-casual.jpg,1
disgust/57194301-pretty-disgusted-girl-on-a-white-background.jpg,1
disgust/crdd92ynr59k1df1lx.jpg,1
disgust/sgust-look-at-smartphone-screen-at-modern-living-room-portrait-of-2065601216.jpg,1
disgust/young-caucasian-woman-isolated-white-background-shouting-very-angry-rage-concept-frustrated_1187-227957.webp,1
disgust/mostrando-garras-imitando-gesto-agresivo-gato_1187-325651.jpg,1
disgust/close-young-male-face-looking-260nw-536355547.webp,1
disgust/rly-hair-and-piercing-wearing-striped-shirt-and-glasses-disgusted-1676143501.jpg,1
disgust/young-beautiful-brunette-woman-wearing-260nw-1790705198.jpg,1
disgust/-casual-clothes-disgusted-expression-displeased-and-fearful-doing-2053456178.jpg,1
disgust/cqd8kfrwfi6os6k48h.jpg,1
disgust/portrait-disgusted-woman-260nw-436550809.webp,1
disgust/n-in-white-shirt-demonstrates-disgust-twisting-face-with-negative-2034791339.jpg,1
disgust/pretty-woman-feeling-sad-stressed-upset-because-bad-surprise-with-negative-anxious-look_1194-280613.jpg,1
disgust/expressive-young-girl-posing-studio_176474-98858.webp,1
disgust/dissatisfied-female-model-frowns-face-600w-757886677.jpg,1
disgust/hite-background-disgusted-expression-displeased-and-fearful-doing-2285092617.jpg,1
disgust/depositphotos_467329060-stock-photo-african-american-woman-wearing-casual.jpg,1
disgust/cwrom2tpsxgc5dk45j.jpg,1
disgust/istockphoto-184857416-1024x1024.jpg,1
disgust/young-woman-disgusting-face-portrait-beautiful-84530986.webp,1
disgust/360_F_84670412_cIAHhDJnhzvCpoZEPbLadJ3KPsaIUiRx.jpg,1
disgust/young-african-american-woman-wearing-260nw-1954991749.webp,1
disgust/cweq5lp0de9x8q53ps.jpg,1
disgust/female-after-trying-piece-of-cake-healthy-diet-concept-avoid-sugar-394739884.jpg,1
disgust/360_F_496787125_CPbtsGXlsJu11T4sCziVGd9QNKW1VWbK.jpg,1
disgust/discontent-female-having-grumpy-expression_273609-12385.webp,1
disgust/stock-photo-shock-in-a-woman-disgust-a-woman-expresses-an-emotion-of-rejection-779758063.jpg,1
disgust/expressive-pretty-woman-posing_344912-2123.webp,1
